seqnames	start	end	width	strand	peak	feature	feature.ranges.start	feature.ranges.end	feature.ranges.width	feature.strand	distance	insideFeature	distanceToSite	symbol
chr15	79575995	79576057	63	*	X25597	729911	79484049	79576287	92239	-	0	inside	229	ANKRD34C-AS1
chr15	79575995	79576085	91	*	X25598	729911	79484049	79576287	92239	-	0	inside	201	ANKRD34C-AS1
chr15	79723528	79723625	98	*	X25599	23251	79724858	79764642	39785	+	1232	upstream	1232	MINAR1
chr15	83314988	83315075	88	*	X25607	283692	83316521	83361572	45052	+	1445	upstream	1445	CPEB1-AS1
chr15	83315768	83315917	150	*	X25608	283692	83316521	83361572	45052	+	603	upstream	603	CPEB1-AS1
chr15	83775888	83775988	101	*	X25610	53346	83776324	83806111	29788	+	335	upstream	335	TM6SF1
chr15	83775888	83775992	105	*	X25611	53346	83776324	83806111	29788	+	331	upstream	331	TM6SF1
chr15	83953489	83953561	73	*	X25616	646	83924655	83953468	28814	-	20	upstream	20	BNC1
chr15	84321262	84321381	120	*	X25618	57188	84322838	84708593	385756	+	1456	upstream	1456	ADAMTSL3
chr15	84321262	84321381	120	*	X25619	57188	84322838	84708593	385756	+	1456	upstream	1456	ADAMTSL3
chr15	84321862	84322011	150	*	X25620	57188	84322838	84708593	385756	+	826	upstream	826	ADAMTSL3
chr15	84321862	84322011	150	*	X25621	57188	84322838	84708593	385756	+	826	upstream	826	ADAMTSL3
chr15	84748644	84748750	107	*	X25622	648809	84748939	84795353	46415	+	188	upstream	188	EFL1P1
chr15	89149334	89149498	165	*	X25631	100302235	89151338	89151428	91	+	1839	upstream	1839	MIR1179
chr15	89345993	89346095	103	*	X25640	176	89346674	89418585	71912	+	578	upstream	578	ACAN
chr15	89345993	89346095	103	*	X25641	176	89346674	89418585	71912	+	578	upstream	578	ACAN
chr15	89346396	89346560	165	*	X25642	176	89346674	89418585	71912	+	113	upstream	113	ACAN
chr15	89438392	89438604	213	*	X25644	145864	89420519	89438770	18252	-	0	inside	165	HAPLN3
chr15	90294659	90294716	58	*	X25678	55897	90293098	90294540	1443	-	118	upstream	118	MESP1
chr15	90295425	90295436	12	*	X25679	55897	90293098	90294540	1443	-	884	upstream	884	MESP1
chr15	90295332	90295436	105	*	X25680	55897	90293098	90294540	1443	-	791	upstream	791	MESP1
chr15	90357881	90358030	150	*	X25684	290	90328126	90358072	29947	-	0	inside	41	ANPEP
chr15	91643132	91643186	55	*	X25685	9899	91643182	91844539	201358	+	0	overlapStart	0	SV2B
chr15	92936512	92936646	135	*	X25686	8128	92937140	93011958	74819	+	493	upstream	493	ST8SIA2
chr15	92936512	92936646	135	*	X25687	8128	92937140	93011958	74819	+	493	upstream	493	ST8SIA2
chr15	96874710	96874844	135	*	X25706	100302258	96876490	96876536	47	+	1645	upstream	1645	MIR1469
chr15	96874905	96875058	154	*	X25707	100302258	96876490	96876536	47	+	1431	upstream	1431	MIR1469
chr15	96875160	96875298	139	*	X25708	100302258	96876490	96876536	47	+	1191	upstream	1191	MIR1469
chr15	96876049	96876087	39	*	X25709	100302258	96876490	96876536	47	+	402	upstream	402	MIR1469
chr15	101419945	101419989	45	*	X25744	220	101420009	101456830	36822	+	19	upstream	19	ALDH1A3
chr15	101420289	101420349	61	*	X25746	220	101420009	101456830	36822	+	0	inside	279	ALDH1A3
chr15	101457894	101457982	89	*	X25747	79705	101459460	101610317	150858	+	1477	upstream	1477	LRRK1
chr15	101459408	101459537	130	*	X25748	79705	101459460	101610317	150858	+	0	overlapStart	0	LRRK1
chr16	215122	215196	75	*	X25754	3042	215973	216767	795	+	776	upstream	776	HBM
chr16	215210	215233	24	*	X25755	3042	215973	216767	795	+	739	upstream	739	HBM
chr16	216149	216238	90	*	X25756	3042	215973	216767	795	+	0	inside	175	HBM
chr16	216149	216238	90	*	X25757	3042	215973	216767	795	+	0	inside	175	HBM
chr16	220827	220971	145	*	X25774	3040	222846	223709	864	+	1874	upstream	1874	HBA2
chr16	220822	220971	150	*	X25775	3040	222846	223709	864	+	1874	upstream	1874	HBA2
chr16	221790	221924	135	*	X25776	3040	222846	223709	864	+	921	upstream	921	HBA2
chr16	221790	221924	135	*	X25777	3040	222846	223709	864	+	921	upstream	921	HBA2
chr16	222060	222100	41	*	X25778	3040	222846	223709	864	+	745	upstream	745	HBA2
chr16	222060	222194	135	*	X25779	3040	222846	223709	864	+	651	upstream	651	HBA2
chr16	225275	225634	360	*	X25780	3039	226679	227520	842	+	1044	upstream	1044	HBA1
chr16	225275	225634	360	*	X25781	3039	226679	227520	842	+	1044	upstream	1044	HBA1
chr16	225933	225977	45	*	X25782	3039	226679	227520	842	+	701	upstream	701	HBA1
chr16	230524	230640	117	*	X25783	3049	230333	231178	846	+	0	inside	190	HBQ1
chr16	329534	329810	277	*	X25786	398	330606	333368	2763	+	795	upstream	795	ARHGDIG
chr16	329534	329810	277	*	X25786	64714	330606	337209	6604	+	795	upstream	795	PDIA2
chr16	329967	330176	210	*	X25787	398	330606	333368	2763	+	429	upstream	429	ARHGDIG
chr16	329967	330176	210	*	X25787	64714	330606	337209	6604	+	429	upstream	429	PDIA2
chr16	330222	330356	135	*	X25788	398	330606	333368	2763	+	249	upstream	249	ARHGDIG
chr16	330222	330356	135	*	X25788	64714	330606	337209	6604	+	249	upstream	249	PDIA2
chr16	330897	330968	72	*	X25789	398	330606	333368	2763	+	0	inside	290	ARHGDIG
chr16	330897	330968	72	*	X25789	64714	330606	337209	6604	+	0	inside	290	PDIA2
chr16	609149	609224	76	*	X25794	146325	610422	615529	5108	+	1197	upstream	1197	PRR35
chr16	609900	609992	93	*	X25795	146325	610422	615529	5108	+	429	upstream	429	PRR35
chr16	741165	741221	57	*	X25799	84219	734702	740400	5699	-	764	upstream	764	WDR24
chr16	756147	756330	184	*	X25830	146330	742500	755825	13326	-	321	upstream	321	FBXL16
chr16	757825	757930	106	*	X25831	146330	742500	755825	13326	-	1999	upstream	1999	FBXL16
chr16	757486	757547	62	*	X25832	146330	742500	755825	13326	-	1660	upstream	1660	FBXL16
chr16	757486	757930	445	*	X25833	146330	742500	755825	13326	-	1660	upstream	1660	FBXL16
chr16	851381	851545	165	*	X25839	51764	848041	850733	2693	-	647	upstream	647	GNG13
chr16	851726	851894	169	*	X25840	51764	848041	850733	2693	-	992	upstream	992	GNG13
chr16	852011	852145	135	*	X25841	51764	848041	850733	2693	-	1277	upstream	1277	GNG13
chr16	1029766	1029839	74	*	X25844	30812	1031808	1036979	5172	+	1968	upstream	1968	SOX8
chr16	1029766	1029839	74	*	X25845	30812	1031808	1036979	5172	+	1968	upstream	1968	SOX8
chr16	1030671	1030791	121	*	X25846	30812	1031808	1036979	5172	+	1016	upstream	1016	SOX8
chr16	1032765	1032884	120	*	X25847	64788	903635	1031318	127684	-	1446	upstream	1446	LMF1
chr16	1032765	1032884	120	*	X25848	64788	903635	1031318	127684	-	1446	upstream	1446	LMF1
chr16	1033290	1033359	70	*	X25849	64788	903635	1031318	127684	-	1971	upstream	1971	LMF1
chr16	1123005	1123074	70	*	X25850	6755	1122756	1131454	8699	+	0	inside	248	SSTR5
chr16	1382104	1382118	15	*	X25858	8938	1383606	1399442	15837	+	1487	upstream	1487	BAIAP3
chr16	1383268	1383428	161	*	X25859	8938	1383606	1399442	15837	+	177	upstream	177	BAIAP3
chr16	1383514	1383519	6	*	X25860	8938	1383606	1399442	15837	+	86	upstream	86	BAIAP3
chr16	1968529	1968541	13	*	X25874	64711	1961465	1968231	6767	-	297	upstream	297	HS3ST6
chr16	1968505	1968541	37	*	X25875	64711	1961465	1968231	6767	-	273	upstream	273	HS3ST6
chr16	1968662	1968783	122	*	X25876	64711	1961465	1968231	6767	-	430	upstream	430	HS3ST6
chr16	1968662	1968783	122	*	X25877	64711	1961465	1968231	6767	-	430	upstream	430	HS3ST6
chr16	1969897	1970552	656	*	X25878	64711	1961465	1968231	6767	-	1665	upstream	1665	HS3ST6
chr16	1969897	1970556	660	*	X25879	64711	1961465	1968231	6767	-	1665	upstream	1665	HS3ST6
chr16	2032411	2032590	180	*	X25887	124056	2028918	2031550	2633	-	860	upstream	860	NOXO1
chr16	2032411	2032590	180	*	X25887	2671	2034150	2037750	3601	+	1559	upstream	1559	GFER
chr16	2032411	2032590	180	*	X25888	124056	2028918	2031550	2633	-	860	upstream	860	NOXO1
chr16	2032411	2032590	180	*	X25888	2671	2034150	2037750	3601	+	1559	upstream	1559	GFER
chr16	2033026	2033145	120	*	X25889	124056	2028918	2031550	2633	-	1475	upstream	1475	NOXO1
chr16	2033026	2033145	120	*	X25889	2671	2034150	2037750	3601	+	1004	upstream	1004	GFER
chr16	2069496	2069654	159	*	X25892	283869	2069521	2070756	1236	+	0	overlapStart	0	NPW
chr16	2069370	2069729	360	*	X25893	283869	2069521	2070756	1236	+	0	overlapStart	0	NPW
chr16	2247268	2247296	29	*	X25901	57524	2227184	2246465	19282	-	802	upstream	802	CASKIN1
chr16	2247355	2247399	45	*	X25902	57524	2227184	2246465	19282	-	889	upstream	889	CASKIN1
chr16	2247072	2247296	225	*	X25903	57524	2227184	2246465	19282	-	606	upstream	606	CASKIN1
chr16	2247355	2247399	45	*	X25904	57524	2227184	2246465	19282	-	889	upstream	889	CASKIN1
chr16	2248270	2248404	135	*	X25905	57524	2227184	2246465	19282	-	1804	upstream	1804	CASKIN1
chr16	2519964	2520112	149	*	X25909	4917	2521500	2524146	2647	+	1387	upstream	1387	NTN3
chr16	2520466	2520499	34	*	X25910	4917	2521500	2524146	2647	+	1000	upstream	1000	NTN3
chr16	2520890	2520931	42	*	X25911	4917	2521500	2524146	2647	+	568	upstream	568	NTN3
chr16	2520890	2521176	287	*	X25912	4917	2521500	2524146	2647	+	323	upstream	323	NTN3
chr16	2523594	2523601	8	*	X25914	57465	2525147	2570224	45078	+	1545	upstream	1545	TBC1D24
chr16	2523594	2523698	105	*	X25915	57465	2525147	2570224	45078	+	1448	upstream	1448	TBC1D24
chr16	3086340	3086547	208	*	X25917	146439	3077868	3085542	7675	-	797	upstream	797	BICDL2
chr16	3096704	3096787	84	*	X25918	64386	3096682	3110724	14043	+	0	inside	21	MMP25
chr16	6068497	6068631	135	*	X25927	54715	6069132	7763340	1694209	+	500	upstream	500	RBFOX1
chr16	6068497	6068631	135	*	X25928	54715	6069132	7763340	1694209	+	500	upstream	500	RBFOX1
chr16	8768637	8768750	114	*	X25935	18	8768444	8878432	109989	+	0	inside	192	ABAT
chr16	10276355	10276500	146	*	X25941	2903	9847265	10276611	429347	-	0	inside	110	GRIN2A
chr16	10276336	10276500	165	*	X25942	2903	9847265	10276611	429347	-	0	inside	110	GRIN2A
chr16	10276546	10276680	135	*	X25943	2903	9847265	10276611	429347	-	0	overlapStart	0	GRIN2A
chr16	10276546	10276680	135	*	X25944	2903	9847265	10276611	429347	-	0	overlapStart	0	GRIN2A
chr16	15950588	15950782	195	*	X25945	4629	15796992	15950887	153896	-	0	inside	104	MYH11
chr16	15950588	15950782	195	*	X25946	4629	15796992	15950887	153896	-	0	inside	104	MYH11
chr16	15951190	15951337	148	*	X25947	4629	15796992	15950887	153896	-	302	upstream	302	MYH11
chr16	15951188	15951337	150	*	X25948	4629	15796992	15950887	153896	-	300	upstream	300	MYH11
chr16	15951353	15951592	240	*	X25949	4629	15796992	15950887	153896	-	465	upstream	465	MYH11
chr16	15951353	15951592	240	*	X25950	4629	15796992	15950887	153896	-	465	upstream	465	MYH11
chr16	15951953	15952017	65	*	X25951	4629	15796992	15950887	153896	-	1065	upstream	1065	MYH11
chr16	15951953	15952059	107	*	X25952	4629	15796992	15950887	153896	-	1065	upstream	1065	MYH11
chr16	19125176	19125261	86	*	X25956	162073	19125254	19132952	7699	+	0	overlapStart	0	ITPRIPL2
chr16	20084709	20084834	126	*	X25961	124274	20043043	20085100	42058	-	0	inside	265	GPR139
chr16	20085159	20085269	111	*	X25962	124274	20043043	20085100	42058	-	58	upstream	58	GPR139
chr16	20085545	20085569	25	*	X25963	124274	20043043	20085100	42058	-	444	upstream	444	GPR139
chr16	20085405	20085569	165	*	X25964	124274	20043043	20085100	42058	-	304	upstream	304	GPR139
chr16	20085885	20086004	120	*	X25965	124274	20043043	20085100	42058	-	784	upstream	784	GPR139
chr16	20085885	20086004	120	*	X25966	124274	20043043	20085100	42058	-	784	upstream	784	GPR139
chr16	20086350	20086477	128	*	X25967	124274	20043043	20085100	42058	-	1249	upstream	1249	GPR139
chr16	23313484	23313563	80	*	X25970	6338	23313591	23392620	79030	+	27	upstream	27	SCNN1B
chr16	23313484	23313631	148	*	X25971	6338	23313591	23392620	79030	+	0	overlapStart	0	SCNN1B
chr16	23724477	23724641	165	*	X25977	10595	23701626	23724821	23196	-	0	inside	179	ERN2
chr16	23765738	23765917	180	*	X25978	63928	23765948	23770256	4309	+	30	upstream	30	CHP2
chr16	23846895	23846965	71	*	X25982	5579	23847300	24231932	384633	+	334	upstream	334	PRKCB
chr16	28075301	28075435	135	*	X25998	146395	27798850	28074830	275981	-	470	upstream	470	GSG1L
chr16	28075301	28075435	135	*	X25999	146395	27798850	28074830	275981	-	470	upstream	470	GSG1L
chr16	28075916	28075935	20	*	X26000	146395	27798850	28074830	275981	-	1085	upstream	1085	GSG1L
chr16	28075916	28076050	135	*	X26001	146395	27798850	28074830	275981	-	1085	upstream	1085	GSG1L
chr16	28076168	28076245	78	*	X26002	146395	27798850	28074830	275981	-	1337	upstream	1337	GSG1L
chr16	31580977	31581110	134	*	X26029	440359	31579088	31580845	1758	-	131	upstream	131	YBX3P1
chr16	47178504	47178623	120	*	X26030	81831	47115431	47177936	62506	-	567	upstream	567	NETO2
chr16	49891522	49891701	180	*	X26036	23090	49524515	49891830	367316	-	0	inside	128	ZNF423
chr16	49891747	49891956	210	*	X26037	23090	49524515	49891830	367316	-	0	overlapStart	0	ZNF423
chr16	49892062	49892115	54	*	X26038	23090	49524515	49891830	367316	-	231	upstream	231	ZNF423
chr16	49892437	49892571	135	*	X26039	23090	49524515	49891830	367316	-	606	upstream	606	ZNF423
chr16	49892662	49892676	15	*	X26040	23090	49524515	49891830	367316	-	831	upstream	831	ZNF423
chr16	49893459	49893501	43	*	X26041	23090	49524515	49891830	367316	-	1628	upstream	1628	ZNF423
chr16	49893112	49893501	390	*	X26042	23090	49524515	49891830	367316	-	1281	upstream	1281	ZNF423
chr16	50581406	50581524	119	*	X26045	85407	50582241	50674771	92531	+	716	upstream	716	NKD1
chr16	50581840	50581917	78	*	X26046	85407	50582241	50674771	92531	+	323	upstream	323	NKD1
chr16	52581408	52581544	137	*	X26061	27324	52471918	52581714	109797	-	0	inside	169	TOX3
chr16	52581812	52581889	78	*	X26062	27324	52471918	52581714	109797	-	97	upstream	97	TOX3
chr16	52581770	52581889	120	*	X26063	27324	52471918	52581714	109797	-	55	upstream	55	TOX3
chr16	52582322	52582441	120	*	X26064	27324	52471918	52581714	109797	-	607	upstream	607	TOX3
chr16	54322005	54322054	50	*	X26069	79191	54317212	54320378	3167	-	1626	upstream	1626	IRX3
chr16	55356894	55357013	120	*	X26075	79190	55358471	55364672	6202	+	1457	upstream	1457	IRX6
chr16	55356894	55357013	120	*	X26076	79190	55358471	55364672	6202	+	1457	upstream	1457	IRX6
chr16	55357359	55357492	134	*	X26077	79190	55358471	55364672	6202	+	978	upstream	978	IRX6
chr16	55511451	55511522	72	*	X26078	4313	55513081	55540586	27506	+	1558	upstream	1558	MMP2
chr16	55511524	55511688	165	*	X26079	4313	55513081	55540586	27506	+	1392	upstream	1392	MMP2
chr16	55511742	55511825	84	*	X26080	4313	55513081	55540586	27506	+	1255	upstream	1255	MMP2
chr16	55511451	55511522	72	*	X26081	4313	55513081	55540586	27506	+	1558	upstream	1558	MMP2
chr16	55511524	55511688	165	*	X26082	4313	55513081	55540586	27506	+	1392	upstream	1392	MMP2
chr16	55511742	55511825	84	*	X26083	4313	55513081	55540586	27506	+	1255	upstream	1255	MMP2
chr16	55512351	55512455	105	*	X26084	4313	55513081	55540586	27506	+	625	upstream	625	MMP2
chr16	55512351	55512455	105	*	X26085	4313	55513081	55540586	27506	+	625	upstream	625	MMP2
chr16	55512979	55513076	98	*	X26086	4313	55513081	55540586	27506	+	4	upstream	4	MMP2
chr16	55688138	55688302	165	*	X26087	6530	55689542	55740104	50563	+	1239	upstream	1239	SLC6A2
chr16	55688618	55688752	135	*	X26088	6530	55689542	55740104	50563	+	789	upstream	789	SLC6A2
chr16	55688978	55689112	135	*	X26089	6530	55689542	55740104	50563	+	429	upstream	429	SLC6A2
chr16	55689675	55689695	21	*	X26090	6530	55689542	55740104	50563	+	0	inside	132	SLC6A2
chr16	56623474	56623551	78	*	X26091	4504	56623267	56625000	1734	+	0	inside	206	MT3
chr16	56623320	56623551	232	*	X26092	4504	56623267	56625000	1734	+	0	inside	52	MT3
chr16	56651190	56651273	84	*	X26100	4499	56651373	56667898	16526	+	99	upstream	99	MT1M
chr16	56651190	56651273	84	*	X26100	4500	56651373	56652730	1358	+	99	upstream	99	MT1L
chr16	56701945	56701984	40	*	X26104	4495	56700653	56701977	1325	-	0	overlapStart	0	MT1G
chr16	56701945	56701984	40	*	X26104	4496	56703726	56705041	1316	+	1741	upstream	1741	MT1H
chr16	56702023	56702082	60	*	X26105	4495	56700653	56701977	1325	-	45	upstream	45	MT1G
chr16	56702023	56702082	60	*	X26105	4496	56703726	56705041	1316	+	1643	upstream	1643	MT1H
chr16	56702143	56702292	150	*	X26106	4495	56700653	56701977	1325	-	165	upstream	165	MT1G
chr16	56702143	56702292	150	*	X26106	4496	56703726	56705041	1316	+	1433	upstream	1433	MT1H
chr16	56702486	56702514	29	*	X26107	4495	56700653	56701977	1325	-	508	upstream	508	MT1G
chr16	56702486	56702514	29	*	X26107	4496	56703726	56705041	1316	+	1211	upstream	1211	MT1H
chr16	56703430	56703744	315	*	X26108	4495	56700653	56701977	1325	-	1452	upstream	1452	MT1G
chr16	56703430	56703744	315	*	X26108	4496	56703726	56705041	1316	+	0	overlapStart	0	MT1H
chr16	56709760	56709889	130	*	X26109	644314	56709649	56711653	2005	+	0	inside	110	MT1IP
chr16	56709920	56710054	135	*	X26110	644314	56709649	56711653	2005	+	0	inside	270	MT1IP
chr16	57022443	57022577	135	*	X26111	84166	57023459	57117436	93978	+	881	upstream	881	NLRC5
chr16	57022695	57022832	138	*	X26112	84166	57023459	57117436	93978	+	626	upstream	626	NLRC5
chr16	57022638	57022832	195	*	X26113	84166	57023459	57117436	93978	+	626	upstream	626	NLRC5
chr16	57022953	57022968	16	*	X26114	84166	57023459	57117436	93978	+	490	upstream	490	NLRC5
chr16	57022953	57023222	270	*	X26115	84166	57023459	57117436	93978	+	236	upstream	236	NLRC5
chr16	57023253	57023387	135	*	X26116	84166	57023459	57117436	93978	+	71	upstream	71	NLRC5
chr16	57125523	57125687	165	*	X26117	221184	57126455	57181878	55424	+	767	upstream	767	CPNE2
chr16	58496458	58496622	165	*	X26130	65009	58497549	58547523	49975	+	926	upstream	926	NDRG4
chr16	58496983	58497117	135	*	X26131	65009	58497549	58547523	49975	+	431	upstream	431	NDRG4
chr16	58496983	58497117	135	*	X26132	65009	58497549	58547523	49975	+	431	upstream	431	NDRG4
chr16	58497298	58497311	14	*	X26133	65009	58497549	58547523	49975	+	237	upstream	237	NDRG4
chr16	58497314	58497321	8	*	X26134	65009	58497549	58547523	49975	+	227	upstream	227	NDRG4
chr16	58497814	58497853	40	*	X26135	65009	58497549	58547523	49975	+	0	inside	264	NDRG4
chr16	58497689	58497853	165	*	X26136	65009	58497549	58547523	49975	+	0	inside	139	NDRG4
chr16	58497298	58497311	14	*	X26137	65009	58497549	58547523	49975	+	237	upstream	237	NDRG4
chr16	58497314	58497349	36	*	X26138	65009	58497549	58547523	49975	+	199	upstream	199	NDRG4
chr16	65155553	65155702	150	*	X26146	1009	64980683	65155919	175237	-	0	inside	216	CDH11
chr16	65156433	65156582	150	*	X26147	1009	64980683	65155919	175237	-	513	upstream	513	CDH11
chr16	65156588	65156590	3	*	X26148	1009	64980683	65155919	175237	-	668	upstream	668	CDH11
chr16	65157702	65157861	160	*	X26149	1009	64980683	65155919	175237	-	1782	upstream	1782	CDH11
chr16	65157702	65157861	160	*	X26150	1009	64980683	65155919	175237	-	1782	upstream	1782	CDH11
chr16	66459114	66459248	135	*	X26152	146227	66461200	66527432	66233	+	1951	upstream	1951	BEAN1
chr16	66459114	66459248	135	*	X26153	146227	66461200	66527432	66233	+	1951	upstream	1951	BEAN1
chr16	66459695	66459818	124	*	X26154	146227	66461200	66527432	66233	+	1381	upstream	1381	BEAN1
chr16	66459669	66459818	150	*	X26155	146227	66461200	66527432	66233	+	1381	upstream	1381	BEAN1
chr16	66460029	66460133	105	*	X26156	146227	66461200	66527432	66233	+	1066	upstream	1066	BEAN1
chr16	66460029	66460133	105	*	X26157	146227	66461200	66527432	66233	+	1066	upstream	1066	BEAN1
chr16	66460464	66460583	120	*	X26158	146227	66461200	66527432	66233	+	616	upstream	616	BEAN1
chr16	66460464	66460583	120	*	X26159	146227	66461200	66527432	66233	+	616	upstream	616	BEAN1
chr16	66460734	66460846	113	*	X26160	146227	66461200	66527432	66233	+	353	upstream	353	BEAN1
chr16	66460734	66460846	113	*	X26161	146227	66461200	66527432	66233	+	353	upstream	353	BEAN1
chr16	66612000	66612179	180	*	X26171	146225	66613351	66622177	8827	+	1171	upstream	1171	CMTM2
chr16	66612000	66612179	180	*	X26172	146225	66613351	66622177	8827	+	1171	upstream	1171	CMTM2
chr16	66612240	66612406	167	*	X26173	146225	66613351	66622177	8827	+	944	upstream	944	CMTM2
chr16	66612240	66612406	167	*	X26174	146225	66613351	66622177	8827	+	944	upstream	944	CMTM2
chr16	66612750	66612802	53	*	X26175	146225	66613351	66622177	8827	+	548	upstream	548	CMTM2
chr16	66612750	66612802	53	*	X26176	146225	66613351	66622177	8827	+	548	upstream	548	CMTM2
chr16	66877601	66877727	127	*	X26177	766	66878282	66888049	9768	+	554	upstream	554	CA7
chr16	66877601	66877727	127	*	X26178	766	66878282	66888049	9768	+	554	upstream	554	CA7
chr16	66878370	66878519	150	*	X26179	766	66878282	66888049	9768	+	0	inside	87	CA7
chr16	66959241	66959321	81	*	X26181	6236	66955582	66959439	3858	-	0	inside	117	RRAD
chr16	66959114	66959321	208	*	X26182	6236	66955582	66959439	3858	-	0	inside	117	RRAD
chr16	66959382	66959621	240	*	X26183	6236	66955582	66959439	3858	-	0	overlapStart	0	RRAD
chr16	66959382	66959621	240	*	X26184	6236	66955582	66959439	3858	-	0	overlapStart	0	RRAD
chr16	66959682	66959921	240	*	X26185	6236	66955582	66959439	3858	-	242	upstream	242	RRAD
chr16	66959682	66959921	240	*	X26186	6236	66955582	66959439	3858	-	242	upstream	242	RRAD
chr16	66960072	66960221	150	*	X26187	6236	66955582	66959439	3858	-	632	upstream	632	RRAD
chr16	66960072	66960221	150	*	X26188	6236	66955582	66959439	3858	-	632	upstream	632	RRAD
chr16	67185232	67185351	120	*	X26201	84752	67182005	67184902	2898	-	329	upstream	329	B3GNT9
chr16	67186852	67186941	90	*	X26202	84752	67182005	67184902	2898	-	1949	upstream	1949	B3GNT9
chr16	67192973	67192986	14	*	X26210	55336	67193891	67198077	4187	+	904	upstream	904	FBXL8
chr16	67193243	67193751	509	*	X26211	55336	67193891	67198077	4187	+	139	upstream	139	FBXL8
chr16	67193243	67193751	509	*	X26211	8717	67188089	67193812	5724	-	0	inside	60	TRADD
chr16	67218663	67218782	120	*	X26224	653319	67209505	67217943	8439	-	719	upstream	719	KIAA0895L
chr16	67218663	67218782	120	*	X26225	653319	67209505	67217943	8439	-	719	upstream	719	KIAA0895L
chr16	67218933	67219031	99	*	X26226	653319	67209505	67217943	8439	-	989	upstream	989	KIAA0895L
chr16	67218933	67219037	105	*	X26227	653319	67209505	67217943	8439	-	989	upstream	989	KIAA0895L
chr16	67283045	67283179	135	*	X26228	6553	67282855	67306094	23240	+	0	inside	189	SLC9A5
chr16	67283045	67283179	135	*	X26228	29109	67263292	67281425	18134	-	1619	upstream	1619	FHOD1
chr16	67283240	67283419	180	*	X26229	29109	67263292	67281425	18134	-	1814	upstream	1814	FHOD1
chr16	67427314	67427572	259	*	X26237	51673	67423712	67427421	3710	-	0	overlapStart	0	TPPP3
chr16	67427914	67428043	130	*	X26238	51673	67423712	67427421	3710	-	492	upstream	492	TPPP3
chr16	67427914	67428043	130	*	X26239	51673	67423712	67427421	3710	-	492	upstream	492	TPPP3
chr16	67429129	67429293	165	*	X26240	51673	67423712	67427421	3710	-	1707	upstream	1707	TPPP3
chr16	67429129	67429293	165	*	X26241	51673	67423712	67427421	3710	-	1707	upstream	1707	TPPP3
chr16	67464208	67464297	90	*	X26244	3291	67465036	67471454	6419	+	738	upstream	738	HSD11B2
chr16	67562067	67562156	90	*	X26246	79567	67562717	67580691	17975	+	560	upstream	560	RIPOR1
chr16	67562067	67562156	90	*	X26247	79567	67562717	67580691	17975	+	560	upstream	560	RIPOR1
chr16	71392904	71393143	240	*	X26259	794	71392616	71424342	31727	+	0	inside	287	CALB2
chr16	73094345	73094449	105	*	X26278	463	72816786	73092534	275749	-	1810	upstream	1810	ZFHX3
chr16	77469501	77469635	135	*	X26284	170692	77316025	77469011	152987	-	489	upstream	489	ADAMTS18
chr16	80838986	80839032	47	*	X26289	124359	80637676	80838175	200500	-	810	upstream	810	CDYL2
chr16	80838824	80839032	209	*	X26290	124359	80637676	80838175	200500	-	648	upstream	648	CDYL2
chr16	82204111	82204138	28	*	X26295	10200	82181767	82203829	22063	-	281	upstream	281	MPHOSPH6
chr16	84402274	84402438	165	*	X26300	9914	84402133	84497793	95661	+	0	inside	140	ATP2C2
chr16	85784833	85785175	343	*	X26322	404550	85741124	85784689	43566	-	143	upstream	143	C16orf74
chr16	85785266	85785385	120	*	X26323	404550	85741124	85784689	43566	-	576	upstream	576	C16orf74
chr16	85785476	85785610	135	*	X26324	404550	85741124	85784689	43566	-	786	upstream	786	C16orf74
chr16	85785716	85785850	135	*	X26325	404550	85741124	85784689	43566	-	1026	upstream	1026	C16orf74
chr16	85786136	85786375	240	*	X26326	404550	85741124	85784689	43566	-	1446	upstream	1446	C16orf74
chr16	85932431	85932550	120	*	X26328	3394	85932774	85956211	23438	+	223	upstream	223	IRF8
chr16	85932626	85932703	78	*	X26329	3394	85932774	85956211	23438	+	70	upstream	70	IRF8
chr16	85932750	85932760	11	*	X26330	3394	85932774	85956211	23438	+	13	upstream	13	IRF8
chr16	86318880	86319209	330	*	X26331	146513	86320037	86326995	6959	+	827	upstream	827	LINC02135
chr16	86320080	86320121	42	*	X26332	146513	86320037	86326995	6959	+	0	inside	42	LINC02135
chr16	86542046	86542210	165	*	X26342	2294	86544133	86548070	3938	+	1922	upstream	1922	FOXF1
chr16	86542046	86542210	165	*	X26342	400550	86508131	86542466	34336	-	0	inside	255	FENDRR
chr16	86542241	86542390	150	*	X26343	2294	86544133	86548070	3938	+	1742	upstream	1742	FOXF1
chr16	86542241	86542390	150	*	X26343	400550	86508131	86542466	34336	-	0	inside	75	FENDRR
chr16	86542456	86542585	130	*	X26344	2294	86544133	86548070	3938	+	1547	upstream	1547	FOXF1
chr16	86542456	86542585	130	*	X26344	400550	86508131	86542466	34336	-	0	overlapStart	0	FENDRR
chr16	86598860	86598979	120	*	X26355	2303	86600857	86602537	1681	+	1877	upstream	1877	FOXC2
chr16	86598860	86598979	120	*	X26356	2303	86600857	86602537	1681	+	1877	upstream	1877	FOXC2
chr16	86599160	86599294	135	*	X26357	2303	86600857	86602537	1681	+	1562	upstream	1562	FOXC2
chr16	86599160	86599294	135	*	X26358	2303	86600857	86602537	1681	+	1562	upstream	1562	FOXC2
chr16	86610604	86610781	178	*	X26363	2300	86612115	86615304	3190	+	1333	upstream	1333	FOXL1
